,firm_name,firm_address1,firm_address2,firm_city,firm_state,firm_zip,expire_date,create_date,firm_phone,firm_type,Firm_num,GregsNotes,www,domain
160,HENKEL ENGINEERING INC,"1203 CRESTSIDE DR., STE. 280",,COPPELL,TX,75019,6/30/2020,6/16/2000,9727453039,NS,317,,www.,henkelengineering.com
161,JASTER-QUINTANILLA & ASSOCIATES INC,100 Glass Street,,Dallas,TX,75207,6/30/2020,6/16/2000,214-752-9098,NS,323,,www.,jqeng.com
162,"Sample Engineering, Inc DBA John D. Mercer and Associates",118 E Main St,,Edna,TX,77957,6/30/2020,6/16/2000,361 782 7121,NS,324,,www.,jdmercer.com
163,Landtec Engineers LLC,1700 Robert Rd Ste 101,,Mansfield,TX,76063,6/30/2020,6/16/2000,8175722818,NS,329,,www.,landteceng.com
164,LAUREN ENGINEERS & CONSTRUCTORS INC,901 S FIRST ST,,ABILENE,TX,79602,6/30/2020,6/16/2000,325.670.9660,NS,330,,www.,en.wikipedia.org
165,"Maestas & Associates, LLC","8122 Datapoint Drive, Suite 840",,San Antonio,TX,78229,6/30/2020,6/16/2000,2103661988,NS,333,,www.,maesce.com
166,"Nassau Enterprises, LLC DBA Goodson Engineering",1500 Spencer Rd.,,Denton,TX,76205,6/30/2020,6/16/2000,9402431324,NS,334,,www.,goodsonengineering.com
167,MASTER CORPORATION,PO BOX 831,,ODESSA,TX,79760-0831,6/30/2020,6/16/2000,4325800600,NS,335,,www.,mastercorporation.com
168,McClanahan & Associates Consulting Engineer,2007 Christoval Rd,,San Angelo,TX,76903,6/30/2020,6/16/2000,325 657 3494,SP,337,,www.,consulting-engineers.cmac.ws
169,McCreary & Associates Inc,6310 LBJ Fwy Ste 217,,Dallas,TX,75240,6/30/2020,6/16/2000,972 458 8745,NS,338,,www.,web.templechamber.com
170,McDonough Engineering Corporation,5625 Schumacher,,Houston,TX,77057,6/30/2020,6/16/2000,7139759990,NS,340,,www.,mectx.com
171,MCDOWELL OWENS ENGINEERING INC,740 East 13th Street,,Houston,TX,77008-7148,6/30/2020,6/16/2000,832-831-2910,NS,341,,www.,mcdowellowens.com
172,MEP ENGINEERING INC,9830 COLONNADE BLVD SUITE 230,,SAN ANTONIO,TX,78230,6/30/2020,6/16/2000,210-349-1400,NS,342,,www.,mepengineering.com
173,MEZA ENGINEERING INC,5310 Harvest Hill Road,Suite 162,DALLAS,TX,75230,6/30/2020,6/16/2000,2144287744,NS,345,,www.,mezaengineering.com
174,MICHAEL W ACOSTA PE,703 PANAMA CT,,GRANBURY,TX,76048,6/30/2020,6/16/2000,8175780023,SP,346,,www.,linkedin.com
175,"MULTATECH ENGINEERING, INC. DBA MULTATECH",2821 West 7th Street,Suite 400,FT. WORTH,TX,76107,6/30/2020,6/16/2000,8178775571,NS,351,,www.,multatech.com
176,MURFEE ENGINEERING COMPANY INC,1101 S CAPITAL OF TEXAS HWY,BLDG D,AUSTIN,TX,78746,6/30/2020,6/16/2000,512-327-9204,NS,353,,www.,murfee.com
177,"H. L. Murray and Associates, Inc. DBA MTG Engineers & Surveyors, Inc.",5930 Summerhill Rd.,,Texarkana,TX,75503,6/30/2020,6/16/2000,9038388533,NS,354,,www.,mtgengineers.com
178,NATHAN D MAIER CONSULTING ENGINEERS INC,12377 Merit Dr. #700,,DALLAS,TX,75251,6/30/2020,6/16/2000,2147394741,NS,356,,www.,ndmce.com
179,"Nathelyne A. Kennedy & Associates, LP DBA Nathelyne A. Kennedy & Associates","6200 Savoy Drive, Suite 1250",,Houston,TX,77036,6/30/2020,6/16/2000,713 988 0145,NS,357,,www.,linkedin.com
180,NEPTUNE-WILKINSON ASSOCIATES INC,4010 MANCHACA RD,,AUSTIN,TX,78704-5935,6/30/2020,6/16/2000,512-462-3373,NS,359,,www.,manta.com
181,NEWCOMB & BOYD,303 PEACHTREE CENTER AVE NE,Suite 525,ATLANTA,GA,30303-1277,6/30/2020,6/16/2000,4047308400,NS,360,,www.,newcomb-boyd.com
182,"Norseman Engineering, LLC",P O Box 409,,Clifton,TX,76634,6/30/2020,6/16/2000,254 675 6753,NS,363,,www.,manta.com
183,"LNV, Inc.",801 Navigation Ste 300,,Corpus Christi,TX,78408,6/30/2020,6/16/2000,361-883-1984,NS,366,,www.,lnvinc.com
184,BELCHEFF & ASSOCIATES INC,"100 Trophy Club Dr., Ste. 103",,Trophy Club,TX,76262,6/30/2020,6/30/2000,8174912776,NS,368,,www.,porch.com
185,Borunda & Associates Inc,P O Box 971066,,El Paso,TX,79997-1066,6/30/2020,6/30/2000,9157811711,NS,372,,www.,dbrinc.com
186,"Brian Burke, P.E.",P.O. Box 95,,Paauilo,HI,96776,6/30/2020,6/30/2000,979-451-1596,SP,374,,www.,whitepages.com
187,C E WUNDERLICH ENGINEERS,15230 FALL HAVEN DR,,SAN ANTONIO,TX,78247,6/30/2020,6/30/2000,2105457402,SP,378,,www.,manta.com
188,"Century Engineering, Inc.",3030 S Gessner Ste 100,,Houston,TX,77063,6/30/2020,6/30/2000,713 780 8871,NS,380,,www.,centuryengineering.com
189,CIVILTECH ENGINEERING INC,11821 TELGE RD,,CYPRESS,TX,77429,6/30/2020,6/30/2000,2813040200,NS,382,,www.,civiltecheng.com
190,COLTHARP ENGINEERING ASSOCIATES INC,4401 Secluded Hollow,,AUSTIN,TX,78727,6/30/2020,6/30/2000,512 452 1308,SP,386,,www.,coltharp.com
191,Coym Rehmet & Gutierrez Engineering LP,"5350 S. Staples Street, Suite 425",,CORPUS CHRISTI,TX,78411,6/30/2020,6/30/2000,3619918550,NS,388,,www.,crgengineering.com
192,"Vogt Engineering, LP",2203 Timberloch Pl Ste 124,,The Woodlands,TX,77380,6/30/2020,6/30/2000,281-651-2972,NS,390,,www.,vogtengineering.com
193,DANNENBAUM ENGINEERING CORPORATION,3100 WEST ALABAMA,,HOUSTON,TX,77098,6/30/2020,6/30/2000,7135276482,NS,392,,www.,dannenbaum.com
194,DAVID HALL & ASSOCIATES,1269A Hagan Road,,Whitehouse,TX,75791,6/30/2020,6/30/2000,5125772151,SP,393,,www.,lexvisio.com
195,DOWDEY ANDERSON & ASSOCIATES INC,5225 VILLAGE CREEK DR STE 200,,PLANO,TX,75093,6/30/2020,6/30/2000,9729310694,NS,399,,www.,daa-civil.com
196,DUFF CONSULTING ENGINEERS INC.,4201 N 19TH ST,,WACO,TX,76708,6/30/2020,6/30/2000,254 756 5414,NS,400,,www.,duffengineering.com
197,E P Hamilton & Associates Inc DBA Hamilton & Associates,"1406 Three Points Rd, A-100",,Pflugerville,TX,78660,6/30/2020,6/30/2000,5122514279,NS,401,,www.,linkedin.com
198,ENGINEERING & COMPLIANCE CONSULTANTS,10803 SHACKELFORD,,AUSTIN,TX,78748,6/30/2020,6/30/2000,5122809992,SP,402,,www.,esepartners.com
199,GAHAGAN & BRYANT ASSOCIATES INC,3802 W BAY TO BAY BLVD ,Suite B - 22,TAMPA,FL,33629,6/30/2020,6/30/2000,8138314408,NS,408,,www.,gba-inc.com
200,"Geotechnical Consultants, Inc.",11918 WARFIELD DR,,SAN ANTONIO,TX,78216,6/30/2020,6/30/2000,210 344 8144,NS,409,,www.,angieslist.com
201,Geotest Engineering Inc,5600 BINTLIFF DR,,HOUSTON,TX,77036,6/30/2020,6/30/2000,7132660588,NS,410,,www.,geotesteng.com
202,GLENN C GOSS PHD PE,6002 TWINHILL DR,,ARLINGTON,TX,76016,6/30/2020,6/30/2000,8172969884,SP,412,,www.,linkedin.com
203,"Goodwin-Lasiter, Inc. DBA Goodwin - Lasiter - Strong","1609 S. Chestnut St, Ste 202",,Lufkin,TX,75901,6/30/2020,6/30/2000,936-637-4900,NS,413,,www.,goodwinlasiterstrong.com
204,GRIFFITH & BRUNDRETT SURVEYING & ENGINEERING INC,PO BOX 2322,,ROCKPORT,TX,78381-2322,6/30/2020,6/30/2000,3617296479,NS,414,,www.,gbsurveyor.com
205,HANSON PROFESSIONAL SERVICES INC,1525 S SIXTH ST,,SPRINGFIELD,IL,62703-2886,6/30/2020,6/30/2000,217-788-2450,NS,417,,www.,hanson-inc.com
206,HNTB CORPORATION,PO BOX 412197,,KANSAS CITY,MO,64141,6/30/2020,6/30/2000,8164721201,NS,420,,www.,hntb.com
207,Johnston LLC,"2603 Augusta, Suite 1500",,Houston,TX,77057,6/30/2020,6/30/2000,713.244.8300,NS,421,,www.,johnston-llc.com
208,HYDE ENGINEERING,409 CHARLESTON CT,,HURST,TX,76054-3517,6/30/2020,6/30/2000,817-281-5522,SP,422,,www.,porch.com
209,Integrated Engineering Systems,1104 Pine Forest Cove,,Round Rock,TX,78665,6/30/2020,6/30/2000,5122189833,SP,423,,www.,start.cortera.com
210,J M ELECTRONIC ENGINEERING INC,1934 Waukesha Drive,,Pflugerville,TX,78660,6/30/2020,6/30/2000,512 244 1212,SP,426,,www.,jmee.com
211,"HOLT ENGINEERING, INC",2220 BARTON SKYWAY,,AUSTIN,TX,78704,6/30/2020,6/30/2000,512-447-8166,NS,430,,www.,holteng.com
212,"Intelligent Engineering Services, LLP",10001 Reunion Place,Suite 200,San Antonio,TX,78216,6/30/2020,6/30/2000,2103499098,NS,432,,www.,ie-services.com
213,John P Greaney PE Consultant,4000 NE 109TH Ave,UNIT 2008,Vancouver,WA,98682,6/30/2020,6/30/2000,3606089849,SP,436,,www.,retireearlyhomepage.com
214,"JBI Partners, Inc.",2121 Midway Road,Suite 300,Carrollton,TX,75006,6/30/2020,6/30/2000,972-738-0223,NS,438,,www.,jbipartners.com
215,Jones & Carter Inc,6330 West Loop South,Suite 150,Bellaire,TX,77401,6/30/2020,6/30/2000,7137775337,NS,439,,www.,jonescarter.com
216,KAREN ROSE ENGINEERING & SURVEYING,2113 Driscoll St,,Houston,TX,77019,6/30/2020,6/30/2000,713.522.1244,SP,443,,www.,tsps.org
217,Frank S Kita Jr PE DBA Kita and Associates Registered Professional Engineers,6523 Carrie Ln,,San Antonio,TX,78218-3527,6/30/2020,6/30/2000,2106560049,SP,444,,www.,apegs.ca
218,"Abrahamson & Associates, LLC","320 S Polk St, Ste 410",,Amarillo,TX,79101-1426,7/31/2020,7/7/2000,806 372 2287,NS,446,,www.,aaeps.com
219,"L M Swayze Engineers, PLLC",P. O. Box 91988,,Austin,TX,78709,7/31/2020,7/7/2000,512 694 2163,SP,448,,www.,linkedin.com
220,LANGFORD ENGINEERING INC.,1080 W SAM HOUSTON PKWY N STE 200,,HOUSTON,TX,77043-5014,7/31/2020,7/7/2000,713 461 3530,NS,449,,www.,langfordeng.com
221,LEE ENGINEERING LLC,3610 N. 44TH ST. #100,,PHOENIX,AZ,85018,7/31/2020,7/7/2000,972-248-3006,NS,450,,www.,leeengineering.com
222,LUTZ DAILY & BRAIN LLC,6400 GLENWOOD #200,,OVERLAND PARK,KS,66202,7/31/2020,7/7/2000,9138310833,NS,453,,www.,ldbeng.com
223,M W Cude Engineers LLC DBA Cude Engineers,4122 Pond Hill Rd #101,,San Antonio,TX,78231,7/31/2020,7/7/2000,210 681 2951,NS,455,,www.,cudeengineers.com
224,"Dayton Macatee Engineering, LLC DBA Macatee Engineering",P.O. Box 12617,,Dallas,TX,75225,7/31/2020,7/7/2000,214 373 1180,NS,456,,www.,macatee-engineering.com
225,MCCLURE & BROWNE ENGINEERING/SURVEYING INC,1008 WOODCREEK DR #103,,COLLEGE STATION,TX,77845,7/31/2020,7/7/2000,9796933838,NS,458,,www.,mcclurebrowne.com
226,MICHAEL A GUARDIA & ASSOCIATES,15117 FARNDALE DR,,HOUSTON,TX,77062,7/31/2020,7/7/2000,2814808818,SP,460,,www.,facebook.com
227,Michael W Hoblet PE Consulting Engineer LLC,10310 FM 1560 N,,San Antonio,TX,78254,7/31/2020,7/7/2000,210 688 3457,SP,461,,www.,manta.com
228,MICRO-WASTE CORPORATION,"2588 E. Long Ave., Bldg 200",,FORT WORTH,TX,76137-4801,7/31/2020,7/7/2000,817-831-1000,SP,462,,www.,micro-waste.com
229,"Motheral Industries, Inc.",812-A Sidney Baker,,Kerrville,TX,78028,7/31/2020,7/7/2000,830 257 6360,NS,464,,www.,manta.com
230,MS2 INC CONSULTING ENGINEERS,8200 IH-10 WEST STE 312,,SAN ANTONIO,TX,78230,7/31/2020,7/7/2000,210-736-4265,NS,465,,www.,ms2-inc.com
231,"Pacheco Koch Consulting Engineers, Inc.",7557 Rambler Rd Ste 1400,,Dallas,TX,75231-2388,7/31/2020,7/7/2000,972-235-3031,NS,469,,www.,pkce.com
232,"Pape-Dawson Consulting Engineers, Inc. DBA Pape-Dawson Engineers, Inc.",2000 NW Loop 410,,San Antonio,TX,78213,7/31/2020,7/7/2000,210 375 9000,NS,470,,www.,pape-dawson.com
233,Paul A. Lipscomb Engineering Consultants,4304 Eaton Circle,,Colleyville,TX,76034,7/31/2020,7/7/2000,817-296-0268,SP,473,,www.,manta.com
234,"Atkins North America, Inc.","4030 W. Boy Scout Blvd., Suite 700",,Tampa,FL,33607,7/31/2020,7/7/2000,813-282-7275,NS,474,,www.,atkinsglobal.com
235,"PHA Consulting Engineers, Inc.",1101 E. Arapaho Road,Suite 130,Richardson,TX,75081,7/31/2020,7/7/2000,972-235-2192,NS,477,,www.,phaconsulting.net
236,PETTIGREW & ASSOCIATES PA,"100 E. Navajo Drive, Suite 100",,Hobbs,NM,88240,7/31/2020,7/7/2000,5753939827,NS,478,,www.,pettigrew.us
237,POLLUTION SOLUTIONS,3000 TAKU RD,,CEDAR PARK,TX,78613-2523,7/31/2020,7/7/2000,5122593277,SP,482,,www.,manta.com
238,Poznecki-Camarillo Inc,5835 Callaghan Rd Ste 200,,San Antonio,TX,78228,7/31/2020,7/7/2000,210 349 3273,NS,483,,www.,pozcam.com
239,KLEIN ENGINEERING INC,502 Burnside Dr.,,SAN ANTONIO,TX,78209,7/31/2020,7/7/2000,210-213-6317,SP,485,,www.,kleinengineering.com
240,R GUTIERREZ ENGINEERING CORPORATION,130 E PARK AVE,,PHARR,TX,78577,7/31/2020,7/7/2000,956-782-2557,NS,486,,www.,rgec.net
241,R G MILLER ENGINEERS INC,"16340 PARK TEN PLACE, SUITE 350",,HOUSTON,TX,77084,7/31/2020,7/7/2000,713-461-9600,NS,487,,www.,rgmiller.com
242,Randy L Cooper Consulting Engineers,711 Maple Creek Dr,,Fairview,TX,75069-0140,7/31/2020,7/7/2000,4697429899,SP,489,,www.,rlcooperengineers.com
243,"Raymond L. Goodson, Jr., Inc. DBA RLG Consulting Engineers / RLG",12001 North Central Expressway,Suite 300,Dallas,TX,75243,7/31/2020,7/7/2000,214-739-8100,NS,493,,www.,rlginc.com
244,REYNOLDS ENGINEERING ASSOCIATES INC,PO BOX 10168,,AMARILLO,TX,79116-0168,7/31/2020,7/7/2000,806-353-2423,SP,497,,www.,bbb.org
245,ROBERT A BOLLINGER,7325 BRAMBLEWOOD RD,,FORT WORTH,TX,76133,7/31/2020,7/7/2000,817-831-1000,SP,500,,www.,vitals.com
246,"Robert Navarro & Associates Engineering, Inc.",P O Box 920364,,El Paso,TX,79902,7/31/2020,7/7/2000,915 833-9330,NS,502,,www.,bbb.org
247,Roland Foerster Civil Engineer,5110 C.R. 424,,Anna,TX,75409,7/31/2020,7/7/2000,2145448888,SP,506,,www.,porch.com
248,ROLLINGER ENGINEERING INC,20333 State Highway 249,STE 200,HOUSTON,TX,77070,7/31/2020,7/7/2000,2815585000,NS,507,,www.,reifirepro.com
249,"Romine, Romine & Burgess, Inc.",300 Greenleaf St.,,Ft. Worth,TX,76107,7/31/2020,7/7/2000,817 336 4633,NS,509,,www.,romineinc.com
250,Kasberg Patrick & Associates LP,One South Main,,Temple,TX,76501,7/31/2020,7/7/2000,254 773 3731,NS,510,,www.,kpaengineers.com
251,RONALD A ROBERTS ASSOCIATES INC,2948 North Stemmons Freeway,,DALLAS,TX,75247,7/31/2020,7/7/2000,214-637-6299,NS,511,,www.,rara.net
252,Shelby A Meadows Jr PE DBA S A Meadows Engineering,P O Box 916,,Bellville,TX,77418,7/31/2020,7/7/2000,9798652423,SP,513,,www.,sameadowsengineering.com
253,Sparks Engineering Inc,933 N Flores St,,San Antonio,TX,78212,7/31/2020,7/7/2000,210-229-00669,NS,515,,www.,sparksengineering.com
254,"S. D. KALLMAN, L.P.",1106 S MAYS ST STE 101,,ROUND ROCK,TX,78664,7/31/2020,7/7/2000,512 218 4404,NS,516,,www.,sdkallman.com
255,SANDER ENGINEERING CORPORATION,"2901 Wilcrest Drive, Suite 500",,Houston,TX,77042,7/31/2020,7/7/2000,713 784 4830,NS,517,,www.,sandereng.com
256,"Saulsbury Industries, Inc.",2951 E. Interstate 20,,Odessa,TX,79766,7/31/2020,7/7/2000,432 366 3686,NS,518,,www.,saulsbury.com
257,"SBM Offshore USA, Inc.",Attn  Philip Islip,1255 Enclave Parkway,Houston,TX,77077,7/31/2020,7/7/2000,281-848-6000,NS,519,,www.,manta.com
258,SCHAUMBURG & POLK INC,8865 COLLEGE ST,,BEAUMONT,TX,77707,7/31/2020,7/7/2000,4098660341,NS,520,,www.,spi-eng.com
259,"Schmidt & Stacy Consulting Engineers, Inc.","2711 N. Haskell Avenue, Suite 400",LB-29,Dallas,TX,75204,7/31/2020,7/7/2000,2148740200,NS,521,,www.,schmidt-stacy.com
260,"Sherrington - Humble, LLC",9829 Whithorn Dr.,,Houston,TX,77095,7/31/2020,7/7/2000,281 656 8837,NS,525,,www.,linkedin.com
261,"Birkhoff Hendricks & Carter, LLP","11910 Greenville Ave., Ste. 600",,Dallas,TX,75243,7/31/2020,7/7/2000,2143617900,NS,526,,www.,bhcllp.com
262,"Shrader Engineering, Inc.",750 Town and Country Blvd.,Suite 650,Houston,TX,77024-3980,7/31/2020,7/7/2000,713-467-9961,NS,527,,www.,pitchbook.com
263,SIVALLS INC,PO BOX 2792,,ODESSA,TX,79760,7/31/2020,7/7/2000,432 337 3571,NS,528,,www.,sivalls.com
264,"Kinetic Systems, Inc.",11500 Metric Blvd,Suite 290,Austin,TX,78758,7/31/2020,7/7/2000,512 652 2902,NS,530,,www.,kinetics.net
265,ARCADIS US Inc,"Attn: Kim Lasnicki, Licensing Administrator","110 West Fayette St., Suite 300",Syracuse,CO,13202,8/31/2019,8/4/2000,315-671-9132,NS,533,,www.,opencorporates.com
266,GLENN KAUFFMAN DBA KAUFFMAN ENGINEERING,10131 N L St.,,LA PORTE,TX,77571,8/31/2020,8/4/2000,2814713986,SP,534,,www.,linkedin.com
267,KIM D MAYO PE,5920 FM 937,,Groesbeck,TX,76642,8/31/2020,8/4/2000,9792297508,SP,535,,www.,whitepages.com
268,L A FUESS PARTNERS INC,3333 LEE PARKWAY STE 300,,DALLAS,TX,75219,8/31/2020,8/4/2000,2148717010,NS,537,,www.,lafp.com
269,"LINDEMANN ENGINEERING, INC",PO BOX 1662,,TEMPLE,TX,76503-1662,8/31/2020,8/4/2000,254 778 6382,SP,543,,www.,manta.com
270,Longaro & Clarke LP DBA Longaro & Clarke Consulting Engineers,7500 Rialto Blvd,Bldg 2 Ste 100,Austin,TX,78735,8/31/2020,8/4/2000,512-306-0228,NS,544,,www.,longaroclarke.com
271,"Lunsford Associates, LC",PO Box 13707,,Arlington,TX,76094,8/31/2020,8/4/2000,817 461 4744,NS,545,,www.,lunsfordassociates.com
272,MANAGED RESPONSE INC,77 Sugar Creek Center Blvd,#210,Sugar Land ,TX,77478,8/31/2020,8/4/2000,713-627-1122,NS,546,,www.,bbb.org
273,Management Associates,215 W Bandera Rd Ste 114 (PMB 617),,Boerne,TX,78006,8/31/2020,8/4/2000,2102872555,SP,547,,www.,healthcare4ppl.com
274,METRO ENGINEERS INC,1101 W ABRAM ST,,ARLINGTON,TX,76013,8/31/2020,8/4/2000,8178601000,NS,552,,www.,manta.com
275,MOODY & PHILLIPS ELECTRIC CO INC,1205 S BENNETT,,TYLER,TX,75701,8/31/2020,8/4/2000,9035975001,NS,553,,www.,moody-phillips.com
276,Moreno Cardenas Inc,2505 E Missouri Ste 100,,El Paso,TX,79903,8/31/2020,8/4/2000,915 532 2091,NS,554,,www.,morenocardenas.com
277,FOUNDATION DOCTOR INC DBA OSBORNE ENGINEERING,P O BOX 292155,,LEWISVILLE,TX,75029,8/31/2020,8/4/2000,972 318 8800,NS,557,,www.,osborneengineering.com
278,PADDEN ENGINEERING LLC,PO BOX 5745,,KATY,TX,77491,8/31/2020,8/4/2000,2815796550,NS,558,,www.,manta.com
279,PARDUE ENGINEERING SERVICES LTD,1005 S Shepherd Dr.,# 819,Houston,TX,77019,8/31/2020,8/4/2000,832-236-4661,SP,559,,www.,opencorporates.com
280,PARKHILL SMITH & COOPER INC,4222 85TH ST,,LUBBOCK,TX,79423,8/31/2020,8/4/2000,806 473 2200,NS,560,,www.,team-psc.com
281,Ellett & Gaynor LLC,5706 SW 45th Ave,,Amarillo,TX,79109,8/31/2020,8/4/2000,8063769678,NS,562,,www.,egpe.biz
282,PAUL V KURILECZ,PO BOX 141259,,DALLAS,TX,75214,8/31/2019,8/4/2000,214-536-4836,SP,563,,www.,manta.com
283,PIERCE L CHANDLER JR PE,1204 BAYSHORE,,ROCKWALL,TX,75087,8/31/2020,8/4/2000,972 771 1310,SP,566,,www.,tjfaonline.com
284,PINNACLE ENGINEERING INCORPORATED,"7660 WOODWAY DR.,  STE 350",,HOUSTON,TX,77063,8/31/2020,8/4/2000,713 784 1005,NS,567,,www.,pinnacleengr.com
285,"Quadtech Engineering, Inc.",8610 Broadway,Suite 415,San Antonio,TX,78217,8/31/2020,8/4/2000,2103848400,NS,568,,www.,opencorporates.com
286,"R W PATRICK & ASSOCIATES,  INC.",PO BOX 928,,SOUTH HOUSTON,TX,77587,8/31/2020,8/4/2000,713 941 4812,NS,571,,www.,bbb.org
287,"RANDY L. STROUD, PE",201 SOUTH VELASCO,,ANGLETON,TX,77515,8/31/2020,8/4/2000,979 849 3141,NS,572,,www.,porch.com
288,RDP Engineers Inc,104 Industrial Blvd Ste 111,,Sugar Land,TX,77478-3287,8/31/2020,8/4/2000,281 276 1555,SP,573,,www.,manta.com
289,RLK ENGINEERING INC,111 W MAIN ST,,ALLEN,TX,75495,8/31/2020,8/4/2000,9723591733,NS,579,,www.,rlkengineering.com
290,ROBERT AND COMPANY,229 PEACHTREE ST NE,"INTERNATIONAL TOWER, SUITE 2000",ATLANTA,GA,30303,8/31/2020,8/4/2000,4045774000,NS,580,,www.,robertandcompany.com
291,ROB'T L ROWAN & ASSOCIATES INC,PO BOX 920760,,HOUSTON,TX,77292,8/31/2020,8/4/2000,713 681 5811,NS,586,,www.,rlrowan.com
292,RODRIGUEZ TRANSPORTATION GROUP INC,ATTN  Steve Davidson,11211 TAYLOR DRAPER LN STE 100,AUSTIN,TX,78759,8/31/2020,8/4/2000,512 231 9544,NS,587,,www.,rtg-texas.com
293,"SWG Engineering, LLC DBA Sigler, Winston, Greenwood & Associates, Inc.",611 S. International Blvd.,,Weslaco,TX,78596,8/31/2020,8/4/2000,956 968 2194,NS,592,,www.,swgeng.com
294,RALEY AND ASSOCIATES INC,4913 SHED ROAD,,BOSSIER CITY,LA,71111,8/31/2020,8/4/2000,3187529023,NS,594,,www.,raleyandassociates.com
295,JOE ADAMS ENGINEERING & SURVEYING INC DBA  ADAMS ENGINEERING & SURVEYING,4333 SAYLES BLVD,,ABILENE,TX,79605,8/31/2020,8/11/2000,325.695.2285,NS,598,,www.,business.abileneworks.com
296,CLAZ ESTIMATING SERVICES,13050 RICHMOND AVE,,HOUSTON,TX,77082-3535,8/31/2019,8/11/2000,2815315725,SP,599,,www.,har.com
297,Steven M Conrad DBA Conrad Engineering,427 Red Rock Ranch Rd,,Red Rock,TX,78662,8/31/2020,8/11/2000,830-839-4409,SP,601,,www.,porch.com
298,COYLE ENGINEERING CO INC,PO BOX 6177,,BOSSIER CITY,LA,71171-6177,8/31/2020,8/11/2000,318 746 8987,NS,604,,www.,coyleengineering-bossier.com
299,CRANNELL CRANNELL & MARTIN CORPORATION DBA CCM ENGINEERING,PO BOX 295429,,LEWISVILLE,TX,75029,8/31/2020,8/11/2000,972 691 6633,NS,605,,www.,crannelleng.com
300,DAVID HULLENDER,7002 Trail Bluff Ct,,Granbury,TX,76048,8/31/2020,8/11/2000,817-573-4522,SP,611,,www.,linkedin.com
301,"Di Sciullo-Terry, Stanton & Associates, Inc.",908 W. Main Street,,Arlington,TX,76013,8/31/2020,8/11/2000,8172753361,NS,615,,www.,dterry.com
302,ENERGETICS,3420 AVENUE A,,NEDERLAND,TX,77627-7228,8/31/2020,8/11/2000,409-722-5109,SP,622,,www.,energycountryford.com
303,ENTERPRISE ENGINEERING CONSULTANTS LTD,PO BOX 163,,PESHTIGO,WI,54157,8/31/2020,8/11/2000,7155824501,NS,623,,www.,enterprise-engineers-architects.com
304,ENVIRONMENTAL & CHEMICAL TECHNOLOGY INC,18827 AMADOR AVE,,DALLAS,TX,75252,8/31/2020,8/11/2000,972 867 8989,SP,624,,www.,mapquest.com
305,"Ergonomic Transportation Solutions, Inc.",PO BOX 926333,,HOUSTON,TX,77292-6333,8/31/2020,8/11/2000,713 956 9601,NS,625,,www.,etsiteam.com
306,ERNEST HEDGCOTH CONSULTING ENGINEERS INC,5701 MIDWAY RD #C,,FT. WORTH,TX,76117,8/31/2020,8/11/2000,817 831 7711,SP,626,,www.,bbb.org
307,Foundation Energy,5057 Keller Springs Rd Ste 650,,Addison,TX,75001,8/31/2020,8/11/2000,972 707 2500,NS,627,,www.,foundationenergy.com
308,FOWLER ENERGY COMPANY,4520 SPICEWOOD SPRINGS RD,STE. 200,AUSTIN,TX,78759,8/31/2020,8/11/2000,512 502 0101,NS,628,,www.,fowlerenergy.com
309,"FORREST A. GARB & ASSOCIATES, INC.",1701 Legacy Dr.,Suite 2005,Frisco,TX,75034,8/31/2020,8/11/2000,972-788-1110,NS,629,,www.,communityimpact.com
310,"GICE, Inc. DBA Garrett-Ihnen Civil Engineers","12007 Technology Blvd., Ste. 150",,Austin,TX,78727,8/31/2020,8/11/2000,512 454 2400,NS,630,,www.,gice.us
311,Geometrica Inc,"12300 Dundee Court, Ste 200",,Cypress,TX,77429,8/31/2020,8/11/2000,832-220-1200,NS,631,,www.,geometrica.com
312,GRIFFIN ENGINEERING GROUP INC,11808 Tedford Street,,Austin,TX,78753,8/31/2020,8/11/2000,5128363113,NS,634,,www.,porch.com
313,"H.J. GRUY AND ASSOCIATES, INC.",6575 W LOOP S #550,,BELLAIRE,TX,77401,8/31/2020,8/11/2000,713 739 1000,NS,637,,www.,hjgruy.com
314,HAYDEN CONSULTANTS INC,5646 Milton St #500,,Dallas,TX,75206,8/31/2020,8/11/2000,214-753-8100,NS,640,,www.,haydenconsultants.com
315,"HERRING TANK COMPANY, INC",7201 WEST VICKERY BLVD,,FT. WORTH,TX,76116,8/31/2020,8/11/2000,817 377 1851,NS,642,,www.,herringtank.com
316,HILBORN WERNER CARTER & ASSOCIATES INC,1627 S MYRTLE AVE,,CLEARWATER,FL,33756,8/31/2020,8/11/2000,7275848151,NS,644,,www.,hwceng.com
317,HVJ ASSOCIATES INC,6120 S DAIRY ASHFORD ROAD,,HOUSTON,TX,77072,8/31/2020,8/11/2000,2819337388,NS,646,,www.,hvj.com
318,HYDROLOGIC MONITORING,1654 W SAM HOUSTON PKWY,,HOUSTON,TX,77043,8/31/2020,8/11/2000,713-714-1626,NS,648,,www.,hmigroundwater.com
319,Ibarra Consulting Engineers Inc,3100 Monticello Ave,Suite 840,Dallas,TX,75205,8/31/2020,8/11/2000,2142191030,SP,649,,www.,ibarraengineers.com
320,"INNOVATIVE ELECTRICAL SYSTEMS, INC.",7550 W YALE AVE STE B-130,,DENVER,CO,80227,8/31/2019,8/11/2000,303 988 9305,NS,650,,www.,iesystems-inc.com
